Ngày đăng bài,Năm SX,Tên xe,Giá,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu
2025-10-23,2025,Suzuki XL7 Hybrid 1.5 AT,516000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Hybrid
2025-10-23,2015,Chevrolet Aveo LT 1.5 MT,155000000.0,Nội địa,Khánh Hòa,Sedan,152618.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2013,Honda City 1.5 AT,275000000.0,Nội địa,Quảng Ninh,Sedan,150000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,BMW i8 1.5L Hybrid,2000000000.0,Nhập khẩu,Hà Nội,Coupe,70000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2019,Hyundai Accent 1.4 ATH,379000000.0,Nội địa,Hà Nội,Sedan,85000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Volvo S90 Inscription T6,1000000000.0,Nhập khẩu,TP HCM,Sedan,37000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2013,Audi Q5 2.0 AT,465000000.0,Nhập khẩu,Hà Nội,SUV,110000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2011,Toyota Vios 1.5G,250000000.0,Nội địa,Bắc Ninh,Sedan,140000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Kia Seltos Luxury 1.4 AT,660000000.0,Nội địa,Hà Nội,Crossover,14000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2010,Mercedes Benz E class E250,315000000.0,Nội địa,TP HCM,Sedan,87000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz GLC 300 4Matic,2000000000.0,Nội địa,Hà Nội,SUV,30.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Vios E CVT,420000000.0,Nội địa,Hà Nội,Sedan,0.0,Tự động,Xe mới,Xăng
2025-10-23,2025,Honda BR V G,574000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2015,Kia Sorento DATH,486000000.0,Nội địa,Hà Nội,SUV,110000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2024,VinFast VF3 Plus,225000000.0,Nội địa,Hà Nội,Hatchback,1000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2021,Mazda BT50 Luxury 1.9L 4x2 AT,520000000.0,Nhập khẩu,Bình Dương,Bán tải / Pickup,110000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2020,BMW X6 xDrive40i M Sport,2000000000.0,Nhập khẩu,Hà Nội,SUV,73000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Ford EcoSport Trend 1.5L MT,275000000.0,Nội địa,Phú Thọ,SUV,100000.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2019,Honda City 1.5TOP,385000000.0,Nội địa,Hà Nội,Sedan,91000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2008,Chrysler 300C 3.5 V6,390000000.0,Nhập khẩu,TP HCM,Sedan,89850.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,VinFast Lux A 2.0 2.0 AT,465000000.0,Nội địa,Vĩnh Phúc,Sedan,36000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Toyota Innova 2.0E,460000000.0,Nội địa,TP HCM,Crossover,190687.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2022,Peugeot 3008 AL,740000000.0,Nội địa,Hà Nội,Crossover,40000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Kia Morning Luxury,335000000.0,Nội địa,Hà Nội,Hatchback,54000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Mazda CX8 Premium AWD,1000000000.0,Nội địa,TP HCM,SUV,17000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Ford EcoSport Titanium 1.5L AT,392000000.0,Nội địa,TP HCM,SUV,67000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Toyota Fortuner 2.4G 4x2 AT,800000000.0,Nhập khẩu,Hà Nội,SUV,85000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2019,Lexus RX 300,2000000000.0,Nhập khẩu,Hà Nội,SUV,68000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2009,Lexus RX 350,719000000.0,Nhập khẩu,Hà Nội,SUV,70000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Kia K3 Luxury 1.6 AT,585000000.0,Nội địa,Hà Nội,Sedan,6800.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Mercedes Benz C class C200,668000000.0,Nội địa,TP HCM,Sedan,38000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Nissan X trail V Series 2.5 SV Premium 4WD,605000000.0,Nội địa,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Hyundai SantaFe 2.2L,759000000.0,Nội địa,Hà Nội,SUV,76000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2024,Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt,935000000.0,Nội địa,Hà Nội,Crossover,7800.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mercedes Benz C class C200,739000000.0,Nội địa,Bình Dương,Sedan,83000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLC 200,1000000000.0,Nội địa,Hà Nội,SUV,48000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz Maybach S450 4Matic,4000000000.0,Nhập khẩu,Hà Nội,Sedan,58000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2013,LandRover Range Rover Autobiography 5.0,1000000000.0,Nhập khẩu,Hà Nội,SUV,9.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Kia K5 Premium 2.0 AT,785000000.0,Nội địa,Hà Nội,Sedan,10000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Lexus RX 350 Luxury,3000000000.0,Nhập khẩu,Hà Nội,SUV,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Mazda 3 1.5L Sport Luxury,610000000.0,Nội địa,Phú Thọ,Hatchback,15000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Ford EcoSport Titanium 1.5L AT,399000000.0,Nội địa,TP HCM,SUV,86000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Mazda CX3 1.5 AT,525000000.0,Nhập khẩu,Nam Định,Crossover,4000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Hyundai Elantra 1.6 AT Tiêu chuẩn,499000000.0,Nội địa,Quảng Ninh,Sedan,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Skoda Kodiaq Ambition 1.4 AT,1000000000.0,Nhập khẩu,TP HCM,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2023,Toyota Avanza Premio 1.5 MT,439000000.0,Nội địa,Tây Ninh,SUV,84722.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2008,Acura MDX SH,325000000.0,Nhập khẩu,Hà Nội,SUV,140000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,BMW 3 Series 320i Sport Line,1000000000.0,Nội địa,TP HCM,Sedan,53000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Mercedes Benz S class S450L,1000000000.0,Nội địa,TP HCM,Sedan,61000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,LandRover Range Rover Autobiography LWB 3.0,2000000000.0,Nhập khẩu,Hà Nội,SUV,130000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Toyota Vios E CVT,410000000.0,Nội địa,Nghệ An,Sedan,52000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Hyundai SantaFe 2.2L,800000000.0,Nội địa,Đăk Lăk,SUV,57000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2011,Ford Fiesta S 1.6 AT,197000000.0,Nội địa,Bình Định,Hatchback,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mercedes Benz GLC 300 4Matic,2000000000.0,Nội địa,Hà Nội,SUV,32000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2021,Toyota Prado VX 2.7L,2000000000.0,Nhập khẩu,Hà Nội,SUV,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLS 450 4Matic,3000000000.0,Nhập khẩu,Hà Nội,SUV,28500.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Mercedes Benz GLA class GLA 45 S AMG 4Matic,2000000000.0,Nhập khẩu,TP HCM,SUV,4000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Ford Everest Titanium 2.0L 4x2 AT,1000000000.0,Nhập khẩu,TP HCM,SUV,50000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2023,Kia Sonet Premium 1.5 AT,565000000.0,Nội địa,Hải Dương,Crossover,23000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mitsubishi Xpander 1.5 AT,468000000.0,Nhập khẩu,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Lexus RX 300,2000000000.0,Nhập khẩu,Hà Nội,SUV,47000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz S class S450L Luxury,2000000000.0,Nội địa,Hà Nội,Sedan,43000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Ford EcoSport Titanium 1.5L AT,395000000.0,Nội địa,Hà Nội,SUV,51000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Toyota Wigo 1.2G AT,290000000.0,Nhập khẩu,Đồng Nai,Hatchback,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,Mazda 3 S 1.6 AT,287000000.0,Nội địa,Hải Phòng,Sedan,105000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Ford Transit Tiêu chuẩn,642000000.0,Nội địa,TP HCM,Van/Minivan,62000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2022,Ford Ranger XLS 2.0L 4x2 MT,550000000.0,Nội địa,TP HCM,Bán tải / Pickup,63000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2023,Mazda 3 1.5L Luxury,560000000.0,Nội địa,Hà Nội,Sedan,40000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Mercedes Benz GLC 200 4Matic,2000000000.0,Nội địa,TP HCM,SUV,11.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2024,BMW X3 sDrive20i,1000000000.0,Nội địa,Hà Nội,SUV,20000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mitsubishi Triton 4x4 AT Mivec Premium,585000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,80000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2021,Kia Sportage Signature 2.0G,799000000.0,Nhập khẩu,Hà Nội,Crossover,16000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,LandRover Range Rover HSE 3.0 V6,4000000000.0,Nhập khẩu,Hà Nội,SUV,64000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Toyota Innova Cross HEV 2.0 CVT,1000000000.0,Nhập khẩu,Hà Nội,Crossover,7000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2016,BMW 5 Series 520i,680000000.0,Nhập khẩu,Hà Nội,Sedan,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLC 300 4Matic,1000000000.0,Nội địa,TP HCM,SUV,24000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Kia Sedona 2.2 DAT Luxury,768000000.0,Nội địa,Hà Nội,Van/Minivan,120.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2022,Hyundai Elantra 1.6 AT Tiêu chuẩn,498000000.0,Nội địa,Hà Nội,Sedan,46000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Volkswagen Viloran Luxury,2000000000.0,Nhập khẩu,Hà Nội,Van/Minivan,11000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,Ford Transit Luxury,349000000.0,Nội địa,Bình Dương,Van/Minivan,79000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2019,Kia Morning Luxury,285000000.0,Nội địa,Hà Nội,Hatchback,55000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2011,Hyundai i20 1.4 AT,199000000.0,Nhập khẩu,Hà Nội,Hatchback,150000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Suzuki Swift GLX 1.2 AT,455000000.0,Nhập khẩu,Hà Nội,Hatchback,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Honda CRV L,739000000.0,Nhập khẩu,Hà Nội,SUV,54000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Honda CRV L,840000000.0,Nội địa,TP HCM,SUV,37500.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Hyundai i10 1.2 MT Tiêu Chuẩn,288000000.0,Nội địa,Phú Thọ,Sedan,36000.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2009,Mercedes Benz Sprinter Panel Van 311,185000000.0,Nội địa,TP HCM,Van/Minivan,5000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2015,LandRover Range Rover Evoque Dynamic,666000000.0,Nhập khẩu,Hưng Yên,SUV,96000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mitsubishi Xpander Premium 1.5 AT,495000000.0,Nhập khẩu,TP HCM,SUV,85000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Peugeot 5008 GT 1.6 AT,909000000.0,Nội địa,Hà Nội,SUV,42000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Isuzu Dmax Prestige 1.9L 4x2 AT,605000000.0,Nhập khẩu,Hà Nội,Bán tải / Pickup,0.0,Tự động,Xe mới,Dầu diesel
2025-10-23,2021,Hyundai SantaFe Cao cấp 2.5L HTRAC,939000000.0,Nội địa,Bắc Ninh,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Toyota Camry 2.0E,499000000.0,Nội địa,Hà Nội,Sedan,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Mercedes Benz S class S450L Luxury,1000000000.0,Nội địa,Hà Nội,Sedan,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz S class S450L Limited Edition,2000000000.0,Nội địa,Hà Nội,Sedan,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,BMW Z4 sDrive20i M Sport,2000000000.0,Nhập khẩu,Hà Nội,Convertible/Cabriolet,8000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,BMW 5 Series 520i M Sport,1000000000.0,Nhập khẩu,Hà Nội,Sedan,10000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Isuzu QKR QMR77HE5 Thùng Bạt,648000000.0,Nội địa,Hà Nội,Truck,0.0,Số Tay,Xe mới,Dầu diesel
2025-10-23,2023,BMW X5 xDrive40i M Sport,3000000000.0,Nội địa,Hà Nội,SUV,8900.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Kia Cerato 1.6 AT Luxury,440000000.0,Nội địa,Hải Phòng,Sedan,68000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Lexus RX 350,3000000000.0,Nhập khẩu,Hà Nội,SUV,10000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz GLS 400 4Matic,1000000000.0,Nhập khẩu,Hà Nội,SUV,99000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Mercedes Benz GLE Class GLE 450 4Matic,2000000000.0,Nhập khẩu,Hà Nội,SUV,176000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2018,Lexus RX 350,2000000000.0,Nhập khẩu,TP HCM,SUV,64330.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2012,LandRover Range Rover Evoque Prestige,499000000.0,Nhập khẩu,Hà Nội,SUV,67000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,BMW X5 xDrive40i M Sport,2000000000.0,Nội địa,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Toyota Land Cruiser 4.6 V8,4000000000.0,Nhập khẩu,Hà Nội,SUV,17000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Audi Q5 45 TFSI Quattro,1000000000.0,Nhập khẩu,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Toyota Prado VX 2.7L,2000000000.0,Nhập khẩu,Hà Nội,SUV,51000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLC 200 4Matic,1000000000.0,Nội địa,Hà Nội,SUV,25252.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mitsubishi Xpander 1.5 MT,423000000.0,Nội địa,Hà Nội,SUV,63000.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2022,VinFast Lux SA 2.0 Nâng cao,745000000.0,Nội địa,Thái Nguyên,SUV,66000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,VinFast VF8 Plus,765000000.0,Nội địa,Hà Nội,SUV,30000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2020,Hyundai Kona 2.0 ATH,485000000.0,Nội địa,TP HCM,Crossover,61000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Suzuki Swift 1.4 AT,299000000.0,Nội địa,Hà Nội,Hatchback,78000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Toyota Camry 2.0G,765000000.0,Nhập khẩu,Hà Nội,Sedan,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Volkswagen Viloran Luxury,1000000000.0,Nhập khẩu,Đà Nẵng,Van/Minivan,16000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2012,Toyota Innova 2.0E,235000000.0,Nội địa,Hà Nội,Crossover,110000.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2019,Mitsubishi Attrage 1.2 CVT,292000000.0,Nhập khẩu,Hà Nội,Sedan,56000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2008,Mini Cooper S,370000000.0,Nhập khẩu,TP HCM,Coupe,75000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,VinFast Lux SA 2.0 Plus 2.0 AT,589000000.0,Nội địa,Nam Định,SUV,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Honda Civic G 1.5 AT,699000000.0,Nhập khẩu,Hà Nội,Sedan,40000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mitsubishi Outlander Premium 2.0 CVT,718000000.0,Nội địa,Hà Nội,SUV,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Volkswagen Tiguan Luxury S,1000000000.0,Nhập khẩu,Hà Nội,SUV,29000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz S class S450 Luxury,4000000000.0,Nhập khẩu,TP HCM,Sedan,45.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Hyundai Tucson 2.0 ATH,670000000.0,Nội địa,Bà Rịa Vũng Tàu,Crossover,52000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,VinFast Lux A 2.0 Nâng cao,655000000.0,Nội địa,Hà Nội,Sedan,49000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Toyota Innova 2.0 Venturer,510000000.0,Nội địa,Hà Nội,Crossover,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2016,Mercedes Benz G class G63 AMG,5000000000.0,Nhập khẩu,Hà Nội,SUV,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Yaris Cross HEV 1.5 CVT,700000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Hybrid
2025-10-23,2019,Honda CRV L,750000000.0,Nhập khẩu,TP HCM,SUV,74000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Toyota Hilux 2.4E 4x2 AT,586000000.0,Nhập khẩu,Bình Dương,Bán tải / Pickup,91000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2016,Mercedes Benz E class E300 AMG,1000000000.0,Nội địa,Hà Nội,Sedan,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Toyota Innova 2.0E,506000000.0,Nội địa,TP HCM,Crossover,49000.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2019,Hyundai SantaFe Premium 2.4L HTRAC,750000000.0,Nội địa,Hà Nội,SUV,75000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Mini Convertible Cooper S,2000000000.0,Nhập khẩu,Hà Nội,Convertible/Cabriolet,0.0,Tự động,Xe mới,Xăng
2025-10-23,2020,Lexus LX 570,7000000000.0,Nhập khẩu,Hà Nội,SUV,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Kia Sportage Signature 2.0D,785000000.0,Nội địa,Phú Thọ,Crossover,41000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2020,Mercedes Benz C class C180,818000000.0,Nội địa,Hà Nội,Sedan,55000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2018,Toyota Vios 1.5G,385000000.0,Nội địa,Hưng Yên,Sedan,87000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Mercedes Benz GLS 450 4Matic,4000000000.0,Nhập khẩu,TP HCM,SUV,29000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,VinFast VF5 Plus,399000000.0,Nội địa,Hà Nội,SUV,50000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2025,Ford Territory Titanium X 1.5 AT,855000000.0,Nội địa,Hà Nội,SUV,4500.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Mitsubishi Xpander 1.5 AT,420000000.0,Nhập khẩu,TP HCM,SUV,90000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Hyundai Mobistar 24 giường,4000000000.0,Nội địa,Ninh Bình,Van/Minivan,0.0,Số Tay,Xe mới,Dầu diesel
2025-10-23,2023,Mercedes Benz GLC 300 4Matic,2000000000.0,Nội địa,Hà Nội,SUV,1500.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Mercedes Benz GLC 300 4Matic,2000000000.0,Nội địa,Hà Nội,SUV,50.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Ford Transit Premium,924000000.0,Nội địa,Hà Nội,Van/Minivan,0.0,Số Tay,Xe mới,Dầu diesel
2025-10-23,2021,Mercedes Benz E class E200 Exclusive,1000000000.0,Nội địa,Hà Nội,Sedan,26000.0,Tự động,Đã sử dụng,Hybrid
2025-10-23,2013,Honda CRV 2.4 AT,455000000.0,Nội địa,Hà Nội,SUV,96000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Hyundai Accent 1.4 AT,420000000.0,Nội địa,Hà Nội,Sedan,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2012,Toyota Fortuner 2.7V 4x2 AT,385000000.0,Nội địa,Hà Nội,SUV,12568.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2023,Toyota Raize G 1.0 CVT,499000000.0,Nhập khẩu,Hà Nội,SUV,10000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Subaru Forester 2.0i,715000000.0,Nhập khẩu,Hà Nội,SUV,21000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mitsubishi Outlander 2.0 CVT,675000000.0,Nội địa,Hà Nội,SUV,62000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Hyundai Elantra Sport 1.6 AT,485000000.0,Nội địa,Phú Thọ,Sedan,72000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Hyundai Tucson 2.0 AT Đặc biệt,715000000.0,Nội địa,Hải Phòng,Crossover,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Hyundai Elantra 2.0 AT,480000000.0,Nội địa,Hà Nội,Sedan,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,VinFast Fadil 1.4 AT,288000000.0,Nội địa,Hải Phòng,Hatchback,72000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2022,Mercedes Benz C class C300 AMG,1000000000.0,Nội địa,Hà Nội,Sedan,9000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Toyota Corolla Cross 1.8V,828000000.0,Nhập khẩu,Hà Nội,SUV,0.0,Tự động,Xe mới,Xăng
2025-10-23,2017,Lexus NX 200t,1000000000.0,Nhập khẩu,Hà Nội,SUV,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,VinFast Lux SA 2.0 Premium 2.0 AT,680000000.0,Nội địa,Quảng Ninh,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Lexus RX 300,2000000000.0,Nhập khẩu,Hải Phòng,SUV,30000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Ford Ranger XLS 2.0L 4x2 AT,639000000.0,Nội địa,Hà Nội,Bán tải / Pickup,18000.0,Tự động,Đã sử dụng,Dầu diesel
2025-10-23,2009,Isuzu Hi lander V,180000000.0,Nội địa,Thái Nguyên,SUV,98000.0,Số Tay,Đã sử dụng,Dầu diesel
2025-10-23,2020,BMW X4 xDrive20i M Sport,1000000000.0,Nhập khẩu,Hà Nội,SUV,39000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,Suzuki Ertiga Sport 1.5 AT,430000000.0,Nhập khẩu,Hà Nội,SUV,60000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2009,BMW 7 Series 750Li,599000000.0,Nhập khẩu,TP HCM,Sedan,72000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2025,Hyundai Accent 1.5 MT,439000000.0,Nội địa,Hà Nội,Sedan,0.0,Số Tay,Xe mới,Xăng
2025-10-23,2022,VinFast VF8 Plus AWD,675000000.0,Nội địa,Hà Nội,SUV,60000.0,Tự động,Đã sử dụng,Điện
2025-10-23,2018,Toyota Innova 2.0G,530000000.0,Nội địa,TP HCM,Crossover,35336.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2020,Lexus RX 350,2000000000.0,Nhập khẩu,Hà Nội,SUV,80000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2017,Toyota Innova 2.0E,465000000.0,Nội địa,TP HCM,Crossover,22258.0,Số Tay,Đã sử dụng,Xăng
2025-10-23,2021,Toyota Raize G 1.0 CVT,450000000.0,Nhập khẩu,TP HCM,SUV,32500.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2015,BMW 3 Series 320i,499000000.0,Nhập khẩu,Hà Nội,Sedan,110000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2014,BMW 3 Series 320i,445000000.0,Nhập khẩu,Hà Nội,Sedan,120000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2019,Honda CRV L,750000000.0,Nhập khẩu,Đăk Lăk,SUV,50000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2002,Toyota Camry 3.0V,135000000.0,Nội địa,Phú Thọ,Sedan,18000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2024,Mitsubishi Xforce Premium,605000000.0,Nhập khẩu,Vĩnh Phúc,SUV,13000.0,Tự động,Đã sử dụng,Xăng
2025-10-23,2021,VinFast Lux A 2.0 2.0 AT,490000000.0,Nội địa,Hà Nội,Sedan,50000.0,Tự động,Đã sử dụng,Xăng
